Period,Total_IFE_expenditure,Total_pension_expenditure,Total_labour_income,Total_fam_benefits,Total_IFE_coverage,No_labour_or_pen_income_hh,IFE_ben_18_65,pop_18_65
49,0,8799955.1755971,26937179.4480455,1427392.78129647,0,0.058111201358636,0,37385
50,0,9131341.54555399,25958909.7497401,1022664.05401652,0,0.046204499725627,0,37488
51,0,8221468.44667294,25059206.8322354,1133454.00724599,0,0.077129326554774,0,37593
52,0,8461662.39853205,24355963.4217623,976870.292868545,0,0.054482417038138,0,37707
53,0,7212292.78360799,22200433.3069359,990714.226815458,0,0.077321532708998,0,37811
54,0,7227976.72152512,20942335.8595084,1032911.19492053,0,0.055679988801008,0,37918
55,0,6665010.12273068,20552877.8670443,896746.482452639,0,0.073793174131393,0,38035
56,0,7106184.63878283,19638678.703782,1269871.96693519,0,0.061601000625391,0,38153
57,0,6565367.99184365,18890885.7832725,1412441.62351308,0,0.07692831138784,0,38248
58,0,6880164.31429322,18643670.0976252,1215640.41452573,0,0.053108403623868,0,38349
59,0,6421587.20643426,18594134.4801117,1112273.30250419,0,0.066962471209863,0,38441
60,0,6734925.6530037,18539217.6167604,1177343.17612904,0,0.055203371826063,0,38538
61,0,6020500.70474962,17534340.973106,1283860.42636656,0,0.069806503628057,0,38635
62,0,5929868.95767303,16779219.6849919,1065748.14916754,0,0.059672466734903,0,38755
63,0,5384798.73655936,15349816.8754141,938838.996562027,0,0.065569885921262,0,38828
64,0,4755668.92268459,14297246.2873868,826191.150458459,0,0.055589680589681,0,38971
65,0,4624999.31472401,13710945.2053656,1005951.19783518,0,0.069599541176074,0,39049
66,0,4574803.33292739,13300994.9440181,883449.09514829,0,0.056672135630298,0,39164
67,0,4584630.09317463,12784465.2642195,850567.625101255,0,0.064011620051344,0,39249
68,0,4390559.10702115,11977919.0000239,846476.506604643,0,0.053288444535129,0,39366
69,0,4942051.83785452,12035465.1604057,1004138.78942637,0,0.071060210300717,0,39414
70,626307.57882,4530612.80861803,10552988.0378559,724943.684447391,0.33884914041572,0,13092,39491
71,881269.833453333,4457101.19554371,9839177.86501854,699765.501315185,0.332890433360589,0,12880,39604
72,785443.177456667,4297605.62048556,9499187.21530769,676917.921270592,0.326005196936543,0,12736,39637
73,735884.545121374,4134826.23596444,9325427.54253236,828781.25556768,0.324687152157048,0,12435,39709
74,706390.448488819,4062950.59413287,9501697.76479256,656395.307483301,0.319657485756667,0,12429,39773
75,654369.583963534,3752348.88547455,9414730.911867,550238.863803124,0.320229946168671,0,12195,39887
76,747155.156060729,4154595.78934647,9380409.93358429,671629.896356647,0.326642637478919,0,12681,39967
77,701853.558203168,3856926.53820411,9119701.64303692,776681.406878932,0.32616170547205,0,12536,39993
78,792269.695034526,4265605.73196709,8907005.04530627,677467.48659948,0.336238817708163,0,13297,40078
79,716272.80441938,3970465.49799646,8770475.52048118,609588.8504972,0.335183562177427,0,13122,40210
80,748951.412031281,4209706.12723635,8658790.58095276,668714.676490494,0.338730127767483,0,13601,40268
81,706337.324386384,3938192.4018063,8443770.55758804,742147.494273366,0.337526205450734,0,13422,40341
82,757348.091987297,4209029.08254643,8217037.54603046,620929.979776202,0.339610473365149,0,13737,40420
83,716768.59328901,3975589.60545618,7842595.35409232,589031.641756771,0.338832933653078,0,13616,40510
84,759213.882664434,4218130.44866779,7669954.74615915,623262.507018238,0.339194209582372,0,13868,40641
85,708524.7487438,3964364.3764837,7615090.56556388,726617.28630444,0.342379028409633,0,13944,40701
86,747312.211315011,4160835.96209948,7350452.74769802,608257.809764228,0.34337004265071,0,14129,40788
87,708492.018661614,3938549.69461817,7248930.68766873,553851.96316286,0.344163848414931,0,14023,40846
88,746648.935736769,4024345.96931626,7101792.83885375,557345.670646352,0.346241242188979,0,14347,40915
89,717326.274803306,3828534.16085981,6850509.8268861,643603.451820995,0.344264354818445,0,14244,40966
90,745112.520452596,3996175.33749088,6706208.15890186,554109.787140758,0.342593174533342,0,14350,41070
91,688442.173084392,3766892.50408949,6533096.86270832,514135.958270321,0.341875528020276,0,14270,41134
92,721048.970443112,3878963.40881689,6401561.07358437,527607.675651474,0.340625,0,14422,41219
93,684594.845134362,3681547.97261958,6229685.93112992,608567.936267183,0.337449455676516,0,14212,41319
94,703508.842523998,3859388.32768857,6231649.57047007,508390.974320753,0.338702655637788,0,14367,41402
95,680733.549652194,3693565.62478703,6098413.24858593,454309.819062111,0.338307225558789,0,14453,41501
96,697979.808116681,3796510.19945891,5921938.12532294,466255.132864768,0.340110791322378,0,14605,41562
97,681827.229827077,3617362.27435189,5809807.15292888,569040.83725463,0.3382316621388,0,14530,41605
98,677170.77584615,3650493.73432105,5827325.83093022,475827.754445383,0.339923508728641,0,14689,41650
99,658357.554077915,3525213.88474317,5723772.36670139,444681.578844227,0.339831757337591,0,14719,41743
100,670676.80584658,3595665.15587125,5715247.47799452,422982.046078112,0.337578249662452,0,14732,41861
101,638299.464620274,3485829.58325313,5542330.30414741,523447.03910495,0.33493379002416,0,14618,41929
102,645618.075659548,3496542.95601042,5389081.36829326,392751.082469192,0.334494454120451,0,14741,42012
103,637619.115744463,3382295.71926478,5286827.22020623,361617.367303607,0.333861724179978,0,14771,42074
104,633745.378439476,3377490.23668379,5085444.00807531,334790.318793682,0.333627242322894,0,14805,42134
105,605196.506350282,3296743.79796861,5049041.14418523,419815.307759409,0.33167354870051,0,14735,42165
106,610811.765310344,3316643.31779991,4994607.62131782,333068.68184189,0.331381590922881,0,14754,42217
107,586452.706395338,3169876.26582613,4792287.55052151,313562.925528176,0.330587023686921,0,14739,42302
108,593130.433704693,3135446.58857388,4647116.73942758,297895.67670946,0.329944323408376,0,14925,42373
109,580313.30949711,3022152.06824894,4601937.15827847,366539.557343922,0.328860072376357,0,14939,42415
110,565843.839734406,3028770.1169205,4425315.42097569,267704.673924579,0.32918899391896,0,14990,42456
111,534650.913055681,2962037.09096076,4315862.29854063,250575.790409309,0.327332291416206,0,14966,42536
112,519988.433344556,2988190.5758264,4352147.322903,252370.999315081,0.328855035086667,0,15093,42617
113,515723.849545224,2917301.76728273,4138596.44728008,310788.182832861,0.327126863437706,0,15099,42673
114,506032.867502794,2925136.83129309,4086663.26095698,244842.100560596,0.326449991021727,0,15220,42770
115,480699.809676647,2850843.09404374,3987194.34308577,189543.719405442,0.32430737998567,0,15169,42866
116,473065.758624046,2883934.84410879,3945380.14787358,192725.274875089,0.323279334109013,0,15165,42957
117,461471.732037462,2791361.25806167,3876387.28690624,195092.308471733,0.321133974568953,0,15133,43009
118,467258.397500074,2767181.63690197,3817303.37817611,152917.501297238,0.32248380001189,0,15258,43095
119,452038.730824346,2693594.81075985,3743824.07420589,137626.995037993,0.321041858257439,0,15352,43154
120,426521.777508951,2710674.49733219,3830827.43083489,125345.266105178,0.32048549437537,0,15309,43191
121,402851.736429186,2621064.0390072,3763914.22100067,153185.28733124,0.31931579414637,0,15184,43173
122,404140.813163555,2588286.97304626,3704916.81480137,113087.603383692,0.319932651976133,0,15289,43203
123,390283.226395557,2524098.73026353,3639291.44461064,112604.451841918,0.320153211549794,0,15328,43212
124,390924.919406434,2447113.06600162,3581378.93029911,123005.367420817,0.320434667373443,0,15385,43250
125,365378.604394219,2364689.73304873,3392537.61595817,152407.69175677,0.317986585078842,0,15297,43263
126,349559.924459098,2387685.03535187,3440561.94371023,114497.921694744,0.318251263368198,0,15296,43306
127,330396.666164631,2329099.38861451,3363594.8274845,92610.1022701405,0.317311072056239,0,15338,43335
128,323540.781401071,2344917.05896039,3331008.57136487,91529.7096956089,0.315272088940901,0,15056,43365
129,326823.340221296,2276436.86143851,3218812.78220623,104309.861032168,0.316157128660782,0,15173,43372
130,316930.016711935,2269772.71838025,3160614.54670612,88106.4165064663,0.315127276973377,0,15125,43401
131,305955.619352964,2210097.75265697,3114974.28347973,81253.1095797691,0.314561239948724,0,15099,43426
132,304925.785137643,2162496.00445129,3076487.64123838,86450.8880005502,0.313533178114086,0,15048,43434
133,270122.065336138,2093512.83078451,2985163.21789947,98240.9402024073,0.312352615796675,0,15001,43429
134,269103.90478454,2062285.57343438,2836214.54830563,76535.516570993,0.309073448958212,0,14792,43450
135,245845.155617852,1984460.61929949,2707677.34268037,69846.1472780292,0.30897212543554,0,14821,43462
136,264167.097578659,1994446.99612224,2527186.66068205,75369.9869159601,0.309239508462787,0,14796,43482
137,250122.026480631,1942592.62732211,2440437.17341236,88897.9688878103,0.3083876575402,0,14879,43531
138,251483.340326572,1941150.46362847,2384634.82193981,66503.1329563016,0.306823774644625,0,14753,43554
139,228081.55378599,1887425.16414059,2306353.91768152,54728.519890446,0.307807764468177,0,14823,43568
140,220828.563934666,1903805.16139712,2268647.85561088,50285.9270815017,0.306812602882144,0,14682,43572
141,207754.144886003,1840027.41172083,2241395.5843498,58227.2205242037,0.3055635713049,0,14622,43566
142,193723.522814359,1804087.24860133,2191915.35636604,52135.3785430208,0.303590483056957,0,14614,43564
143,188475.5203511,1772180.51871699,2010136.28803027,41154.7059165563,0.305963724027092,0,14716,43555
144,189291.974665439,1698574.44938504,1893221.63966643,44504.6356899995,0.305187907323936,0,14703,43535
145,177545.53247211,1645378.47680385,1935058.05391381,57624.2629768627,0.303977517134582,0,14628,43533
146,175136.143659676,1625777.44789058,1779690.38171909,38335.8389055152,0.303366279902593,0,14585,43540
147,169941.93065326,1552077.81394242,1744755.14906125,39047.8241460128,0.302707958022361,0,14493,43544
148,168685.187748147,1540206.66243019,1685419.60475611,37409.3814558589,0.302289029234418,0,14453,43562
149,165900.737923245,1488460.13889955,1641932.35024738,60476.2525427158,0.302216769849648,0,14423,43558
150,153362.781149609,1461436.35267343,1740392.85943047,41795.2548964544,0.30163438774637,0,14511,43525
151,156282.799333524,1400193.01834891,1718263.72563207,40640.732768725,0.301319231206642,0,14465,43517
152,154762.630273959,1424490.11583577,1618370.41774124,34142.8840113382,0.299783980444546,0,14245,43517
