Period,Total_SIPA_income,Total_wage-earners_SIPA_contributions,Total_taxable_income,Total_gross_wages,Total_SAC,Total_autonomous_workers_SIPA_contributions,Total_Monotributo_SIPA_contributions,Monotributo_integrated_tax
49,18032534.8635157,17382815.2505295,61445836.5250383,61294383.3095153,0,368711.191531943,186193.971362136,135449.214417351
50,21994045.3937987,21278596.7980452,74451384.1247647,65262313.5455024,10877052.2575837,430439.065504654,181686.123306459,147604.86706059
51,20465188.6557259,19766897.5721348,69867950.9277037,69675318.7944252,0,428998.41579855,167274.931367089,145739.623465049
52,23452911.5468974,22748686.9212665,79616925.9662162,69781935.3334041,11630322.5555674,447263.890658979,157462.881419412,142139.790789282
53,19476938.7715277,18867448.2100606,66637823.7093941,66453708.1339942,0,377811.152871539,137986.127887824,133847.543868239
54,21738849.8895784,21125689.1487995,73880600.3855155,64768835.9068028,10794805.9844671,386016.939901252,126786.727149506,143367.248183063
55,19342860.6980378,18745777.3786621,66148671.725276,65972392.7148886,0,374149.578750621,119694.714033196,147484.323702817
56,22341428.7027858,21701620.421813,75859941.2020243,66486524.9873285,11081087.4978881,421452.242039377,113394.370745955,149945.240267777
57,19612845.0611577,18894248.0834974,66711799.454026,66511364.5930421,0,390036.064583343,240479.155387571,125831.082413354
58,23060332.8777905,22336443.5961806,78089013.9390301,68428980.0200575,11404830.0033429,398303.363299996,234013.945224482,130817.10440774
59,20871101.3813579,20150796.8302186,71145444.0194716,70939309.9981656,0,391055.632583038,233611.835698687,136624.404082265
60,24201653.2755932,23476415.7190673,82033744.6503322,71895826.4508725,11982637.7418121,406270.885469132,222908.119622014,137226.502049696
61,21065512.3602662,20336171.5001351,71737250.5230447,71504707.2438756,0,391982.167823867,251748.332055777,122300.514644915
62,23565321.9529854,22788509.0181839,79535142.6901187,69690886.7677192,11615147.7946199,431903.824660896,262873.309520643,117194.000885592
63,19416649.9194222,18736090.410754,66037036.7915849,65799072.8122926,0,370493.116361028,231329.718741942,112480.962235991
