Period,"Gini sedlac, all income","Gini sedlac, labour income","Gini sedlac, labour and pension income","Gini sedlac, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income"
49,0.39474168600794479,0.46629722180132099,0.41200219513202646,0.44761043653657229,7.093736270941838,12.153629831643656,8.765650597848234,9.754888311539142,0.2317144524449513,0.25984377960907373,0.24089247887643922,0.24685393658191845,0.031507864937878015,0.02623362902366022,0.023704990835216103,0.03633573020307646
50,0.39311949546618624,0.43986457524613509,0.40560099523735854,0.43235780639672411,6.9119521307049,10.109204046824932,8.03107875587858,8.619343511741405,0.2296359903810017,0.252523163183709,0.23631291212442307,0.24297174656777615,0.034185816302039894,0.02816248631156086,0.025680395346746387,0.03945268604104216
51,0.39448047875531178,0.44081874574146324,0.4097749792535656,0.42828988886805586,6.838861159465789,10.336176182204609,8.13940630025575,8.591641568785054,0.23122783791097892,0.2553211210545996,0.23913607249101182,0.24422354486608305,0.03690363248006541,0.026589028113491005,0.02701792470546842,0.03960079282612707
52,0.39745272545865395,0.44453317703076678,0.41166766274435762,0.43009194406414314,7.034012282523286,10.949866379706638,8.600872081950106,8.630728585638195,0.23093791950999373,0.2534288373054746,0.23781586287292442,0.24365751157932883,0.03625687375490487,0.02830540519903366,0.027428197993929485,0.04004144415647752
53,0.39584551884279157,0.44767760301123377,0.4112410214780482,0.43199721416662179,6.836248295329374,10.619918302958103,8.362970474325863,8.34033575721163,0.2282372383050267,0.25482647760971056,0.23592934243986022,0.24393767043350004,0.036578182662959834,0.02744199987517651,0.027784119901076498,0.038981507057542775
54,0.39595241873374781,0.44780034230208671,0.4116850003295513,0.43246203815723305,7.002232354804795,10.975769641167146,8.190052308240215,8.655693170423158,0.22781791216972105,0.2533588886521981,0.2362021380214717,0.24139531446706622,0.03762403922146909,0.02839673825108905,0.027210009810114507,0.04219443560484687
55,0.39832868183711062,0.44649978743949209,0.41275227404368009,0.43207706714924193,6.929747753987439,10.774391406953841,8.383102489088492,8.412634450330179,0.22823321266140095,0.2562585821340263,0.23572091616385452,0.24559738009365997,0.03790955014186612,0.029198476592759825,0.028195506952615208,0.041879469039961474
56,0.38948412782642877,0.44489987634876493,0.40738341715322596,0.42562984786247943,6.7949613987676205,10.504759182989531,8.227427878013637,8.337520267591268,0.21854564132057955,0.2425334639186223,0.2289226766787919,0.22779821362955407,0.036089772992560984,0.02805488888382179,0.026795410327181655,0.04043397459452104
57,0.39189703698560313,0.45053146655013115,0.41250838362938425,0.42847348978612398,6.799293806360637,10.713580843296285,8.589621148356768,8.26096411329676,0.22180907387163096,0.25184375397413505,0.23408548461615825,0.23436741628758806,0.03713636145539814,0.027829459736498974,0.02712027918870545,0.041032890112151214
58,0.38919531815276709,0.44796052935093039,0.40767629794277527,0.42843775765642222,6.739932450657685,10.765128677382638,8.344521634255173,8.3976436355787,0.2207129732883629,0.24595849452698126,0.23110406303270398,0.23108549737760292,0.03656657706708468,0.02805347638817758,0.027199270852305196,0.040595473221646784
