period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
49,0.8220558070290563,0.17794419297094366,0.9917397924282656,0.991875157593926,0.9950468176502174,0.9959648677884747,0.8040899428478959,0.8928696048299332,0.03112605091465433,0.02951286239325911,0.18764984958036968,0.0990055527639928,4468.4854731806454,3368.9747913762026,2432.5537045606015,4106.2032376696461,4081.5098474009537,3103.9936382189135,0.5586047493608917,0.6400171158080041,467.35357583339885,482.61813990563951,380.54987202146168,687.72296535808016,0.6078569535281592,0.3738665489746975,0.2339904045534617,0.29180590421916186,0.25746822108697864,0.27567724996433923,0.25184778110292627,0.29094034376409184,0.25649739600581034,0.27331769352215141,0.24936785219180552
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
50,0.8137257412909175,0.18627425870908257,0.9922662658901622,0.9925258608322803,0.9955553487686131,0.9965874216640909,0.7964669280375587,0.8868403622305195,0.035570377887530924,0.03459011660365345,0.19579933785260345,0.10568549860176071,5133.007150781099,3875.2902330450579,2778.5450676414184,4694.4314715856135,4683.6839388434082,3560.6124200363138,0.6113898580105068,0.698284804148864,399.61702639265252,421.96718477232793,235.55420613596613,761.25704457791392,0.6124750823508611,0.3834496932962196,0.2290253890546416,0.29090403436898737,0.26035959341285508,0.2751991359678137,0.25414588189446941,0.29038220863838149,0.25939780221057424,0.27324688291363147,0.25213692184447645
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
51,0.8070500871091002,0.19294991289089983,0.9926557256032839,0.9929983667030735,0.9958336984674812,0.9969177067423242,0.7906092526830831,0.8805374276933295,0.03925516115908958,0.03897474473472882,0.20204647292020073,0.11246093900974395,4976.8222003106266,3717.7243664149541,2684.2317987970882,4534.4670820440761,4530.107512808172,3435.6347194938298,0.5660814532676509,0.6486825465368767,527.92492546155916,546.65813493984285,382.22592615013639,834.21538741427275,0.5484997404267111,0.32352482017194,0.22497492025477114,0.29500426136050056,0.26191877777493922,0.27930433481932876,0.25590437373027419,0.29474169951756241,0.26096706073974724,0.27764654103976943,0.25419275374943362
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
52,0.7970236527477323,0.20297634725226768,0.9926542567275607,0.9931489779144683,0.9958028841910554,0.9970206184655902,0.7808463862513767,0.8727944074731996,0.04363718220841487,0.04342303647338512,0.2118078704761839,0.12035457044126875,5377.1387127208009,4002.5559025474822,2881.0787738982831,4870.4975838158862,4881.9240110824603,3699.3274974915462,0.6052967763906153,0.7026815013953293,495.53118327587543,513.45127309626173,352.42877074466185,788.27046594009028,0.5699507853060155,0.3359653931033918,0.23398539220262368,0.29399343428747071,0.26466671824443594,0.28088096208751556,0.25851568522515328,0.29373292484994828,0.26372731115551568,0.27992715241375543,0.25687958693789253
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
53,0.7899253344966082,0.2100746655033918,0.9926940114397867,0.9931025316784179,0.9958255987244901,0.9969431475235532,0.7745786139352203,0.8644643442022201,0.046666426479183176,0.046925859141416164,0.21811539750456643,0.1286381874761978,4694.0995395488026,3435.2332597034415,2544.3077322792142,4242.4827447347116,4248.007693260457,3211.3983965341549,0.5594801420430066,0.6483787013751104,573.84968047935297,590.60595367086364,422.0898250221482,850.86155877625731,0.5152249293175172,0.2839890422778147,0.23123588703970246,0.29709629349103295,0.26367613122281758,0.28249822024883803,0.25866909082513606,0.29667859643287198,0.26280155244908249,0.28145604367892718,0.25697099998394263
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
54,0.7814333408073908,0.2185666591926092,0.9927119225472176,0.9931329824165946,0.9958270544311841,0.996942697049767,0.766743976093809,0.856254930853262,0.04985121206277366,0.050801876750583355,0.2259679464534087,0.1368780515633327,4823.0067726963771,3515.0928764331225,2601.9307105673793,4337.5535979841652,4351.2612513622153,3293.147691675013,0.591985191903226,0.684877313523175,480.84305560336935,494.9899451274344,344.47614912524773,725.58366535287837,0.4925152563991637,0.26978466583293176,0.22273059056623198,0.29403496419382841,0.26532263026361419,0.2791069721087005,0.25977780223517227,0.29361765367066534,0.26445459788997983,0.27746901241888,0.25809592423866012
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
55,0.7736932947046002,0.22630670529539973,0.9924513489140777,0.9929371620949285,0.9955464343355528,0.9967211460855528,0.7594916282630585,0.8490752871847601,0.05577512361831086,0.05795797538890179,0.23295972065101922,0.14386187491016839,4580.8877556707948,3342.1410199131851,2468.6425136179105,4102.8724941659211,4134.6219609325808,3115.6206112015343,0.5547695634563437,0.6462013209081547,472.83817357283675,488.50422957170764,330.17950815500456,674.10350806367944,0.43144488632886824,0.20941612301800722,0.222028763310861,0.30598831733411164,0.26967530445753307,0.2896960147205408,0.26298402734101239,0.30558071423741473,0.26881797421033665,0.28811769095871897,0.2611670056135022
period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
