period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits,Total_non_moratorium_beneficiaries,Total_non_moratorium_benefits,Total_PUAM_benefits
49,0.41023016651634625,0.5897698334836537,0.0,0.9949353037997669,0.9957812807187194,0.9949353037997669,0.9957812807187194,0.4552102553288699,0.4970090301451822,0.24562268262252446,0.2736345852852496,0.539725048470897,0.49877225057353725,0.0,0.0,4551.6358870887725,1586.692775760821,2839.8004600781583,nan,3542.0469923493029,4080.8419846872016,3103.9936331232152,0.5587294510610332,0.6371865950123337,479.05903090456053,497.06050440354858,390.50236873243955,664.30840786659212,0.6596122966238529,0.3755026789028077,0.28410961772104515,0.29921718357254423,0.25830850805964267,0.27981723808167314,0.25311006009541953,0.29839031477100386,0.25713647714439736,0.27740902426595493,0.25053547913619334,4176739,5603367,3044982,3051167,0
50,0.40948694470211805,0.590513055297882,0.0,0.9951135918213773,0.996069360002878,0.9951135918213773,0.996069360002878,0.45453926426266944,0.49798179659675507,0.24485991588463862,0.272579415044789,0.5405743275587077,0.498087563406123,0.0,0.0,5248.6045827759317,1857.2406739290163,3229.2008009178621,nan,4056.120285670826,4681.2762816848017,3560.6125765854144,0.6147066816118567,0.6899747322918625,425.25515623036478,456.69777843990016,249.14948611983777,775.7839278392928,0.6428272680193364,0.3703200811780241,0.27250718684131237,0.29623094410231032,0.25988853284005187,0.2782878093875279,0.25380210654855634,0.29602178716331901,0.25891917843755374,0.27600358859823726,0.25144038845190098,4191754,5617237,3037745,3051479,0
51,0.40573144370947034,0.5942685562905297,0.0,0.9955259325005301,0.9965806004135835,0.9955259325005301,0.9965806004135835,0.4508878033067255,0.4958761234239402,0.2462903911687788,0.2750487351005883,0.5446381291938046,0.5007044769896433,0.0,0.0,5089.3831670454874,1822.9033696456877,3100.1882057641469,nan,3907.267149224429,4518.7489661431318,3435.6348041743099,0.5696465495864406,0.6379123049700511,552.22975739699871,577.36484437023012,395.6440407232588,839.09892121550706,0.578262175499915,0.3081996066928565,0.2700625688070585,0.3011659527977309,0.26147203563780258,0.28600690481398422,0.25528443029327669,0.30079651354386189,0.26030532005457568,0.2841465955207097,0.25334407358042083,4203280,5635322,3026863,3049986,0
52,0.4042508637588401,0.5957491362411599,0.0,0.9952044782488525,0.9965951212021685,0.9952044782488525,0.9965951212021685,0.4498084913722819,0.4961323221422691,0.24630946915334914,0.276048975657196,0.5453959868765706,0.5004627990598994,0.0,0.0,5514.4209946857545,2022.5488489053409,3315.3302923671772,nan,4204.3146082634958,4876.7674471223027,3700.6510871956298,0.6178678402322403,0.6897213166514983,528.31651538159099,546.57841155607593,372.17956080359812,801.55946126139213,0.5821790823022974,0.31279637832120927,0.2693827039810881,0.29872418541034029,0.26449847439749397,0.28151527709244933,0.2582537571549603,0.29812231831574865,0.26309512078786368,0.27965123515472151,0.25632936536244283,4208831,5640851,3019186,3051530,0
53,0.40231440384431416,0.5976855961556858,0.0,0.9952422980271327,0.9966464710400595,0.9952422980271327,0.9966464710400595,0.44884459292204704,0.49487290618871205,0.24557251472673258,0.2750215831569454,0.5463977051050857,0.5017735648513475,0.0,0.0,4815.5335141098531,1788.9258116043895,2884.6953244847805,nan,3661.4993396636264,4248.7760788247861,3211.236764935692,0.565734360934619,0.63542204298661,593.77165326969885,611.39548485138266,431.00419868190045,825.49573752609217,0.530852440725029,0.26236671155719765,0.26848572916783137,0.29848206038676384,0.26313062627358136,0.27970184465291181,0.2562425197043266,0.29785510700205953,0.26173577186847108,0.27786135298745002,0.25434208523363083,4234828,5670150,3021188,3059510,0
54,0.3977758526033148,0.6022241473966852,0.0,0.9953190801420385,0.996871861406629,0.9953190801420385,0.996871861406629,0.44436263096955325,0.4891833660858764,0.24697416642283912,0.2752139859695156,0.5509564491724853,0.5076884953207526,0.0,0.0,4961.7979511254152,1890.2913173216177,2942.6558394228296,nan,3745.8218144325833,4361.4544187445144,3293.3004829732381,0.5985244070194679,0.6752261163583566,525.07856915672323,541.7417057045833,445.48480075447532,712.58421433164369,0.5995497980165474,0.34585734343944874,0.25369245457709866,0.29708715615612491,0.26631925960456987,0.28007512726842643,0.25926910659044133,0.29646379966060055,0.26494115974587179,0.27839119865444184,0.25753651199075933,4260720,5704085,3016145,3065785,0
55,0.3965317490652817,0.6034682509347183,0.0,0.9953493554250733,0.9967845470979505,0.9953493554250733,0.9967845470979505,0.44437748778095876,0.4890679765333906,0.24750727034367148,0.27661122936679333,0.5509718676441145,0.5077165705645599,0.0,0.0,4761.2331270232262,1822.7339419257453,2779.531784548114,nan,3565.3392840047873,4157.4778598753064,3115.8043361028213,0.5687329440364486,0.635750606133595,518.74767223025924,532.26671321256697,433.01772970829205,679.05605513527905,0.5299642528003093,0.2752111829397575,0.2547530698605518,0.31223597937709874,0.27220904478281666,0.29342033342152951,0.26418162420450725,0.31168630693302057,0.27091056160584226,0.29170343438554686,0.26239367881092152,4271672,5718764,3011114,3071259,0
56,0.39581703108388056,0.6025696705617646,0.0016132983543548115,0.9950496039091884,0.9964048649791231,0.9950496039091884,0.9964048649791231,0.44425349474089043,0.49044820287857865,0.24706116862907843,0.2763600913590482,0.5488863931537399,0.5036291064217615,0.0019097160145581005,0.0023275556787829043,5209.7143985456723,2031.6489522380202,3007.1271882726974,2679.0236,3878.4193895672547,4531.9780939656148,3394.2075469126708,0.6086256622877234,0.6860855708583831,568.09862324198048,576.61386986107652,520.96949546912197,741.43073859008075,0.7979927002100639,0.5435598246869437,0.2544328755231201,0.30811443876683448,0.27451451681400518,0.28944460496578817,0.26643566789172007,0.30777786148775266,0.27342050626890729,0.28772368326811204,0.26465901995605062,4280983,5727714,3007925,3075951,6783
57,0.3924152132546157,0.6028717733944522,0.0047130133509321204,0.9950630855882654,0.9964201006774714,0.9950630855882654,0.9964201006774714,0.44080255302937627,0.488116055120289,0.248043919434115,0.2760488478447956,0.5487035711911661,0.5015655709194312,0.005556961367723037,0.006738474637751105,4977.8833574014825,2012.7459740095201,2853.8358351539314,2553.21072,3685.927546378296,4330.6840371253011,3217.1212398186372,0.5680096181059086,0.6406831469537198,671.44086271504011,673.82395487434587,607.43816085443893,863.27800048275958,0.753537464700007,0.49771785894336384,0.2558196057566432,0.31129333007871868,0.27607242980015606,0.29428075290604044,0.26870090939865909,0.31057278059001836,0.27498948253055838,0.29259381528924566,0.26695282621948191,4310308,5764881,3009234,3082714,19896
58,0.38931992734091897,0.6022788959276488,0.00840117673143223,0.9953214753308851,0.996475499312687,0.9953214753308851,0.996475499312687,0.43739136907324383,0.48595388264467265,0.24747048599442187,0.27665089889760386,0.5480481289511939,0.49853406916255627,0.009881977306447394,0.011987547505458074,5315.9304292386851,2181.7991580571916,3014.0624386045602,2705.5162399999999,3907.6333663223359,4600.884493660772,3399.4867371957484,0.6102934837593715,0.6822995445427757,557.63602466539862,564.18167581385251,505.56456795845958,759.38475023538183,0.8088819255117525,0.5722270188529452,0.2366549066588073,0.30725822376388823,0.27774472684601115,0.29213191091858343,0.27000068255619225,0.30700338997950866,0.27681556234564292,0.29050499283728137,0.26829176585614378,4333749,5788783,3000337,3081160,35580
